ds,y
2015-04-23,12.374166666666667
2015-04-24,11.169722222222221
2015-04-25,12.216093749999999
2015-04-26,12.12579861111111
2015-04-27,13.084427083333333
2015-04-28,13.454739583333334
2015-04-29,12.833767361111112
2015-04-30,13.192118055555556
2015-05-01,11.729652777777778
2015-05-02,11.400815972222224
2015-05-03,8.248819444444445
2015-05-04,11.669114583333334
2015-05-05,7.49640625
2015-05-06,11.944357638888889
2015-05-07,10.765468749999998
2015-05-08,9.31967013888889
2015-05-09,10.373958333333333
2015-05-10,11.033298611111112
2015-05-11,9.688802083333334
2015-05-12,11.649913194444444
2015-05-13,7.626753472222222
2015-05-14,11.435659722222221
2015-05-15,9.466128472222222
2015-05-16,12.01390625
2015-05-17,11.393784722222222
2015-05-18,10.540138888888889
2015-05-19,10.763454861111112
2015-05-20,10.66717013888889
2015-05-21,11.324722222222222
2015-05-22,10.299340277777778
2015-05-23,10.551736111111111
2015-05-24,12.326753472222222
2015-05-25,9.21064236111111
2015-05-26,12.469704861111111
2015-05-27,11.743038194444445
2015-05-28,5.46017361111111
2015-05-29,12.278350694444446
2015-05-30,5.1267708333333335
2015-05-31,10.495260416666667
2015-06-01,11.303680555555557
2015-06-02,9.844270833333333
2015-06-03,5.973506944444445
2015-06-04,7.417013888888889
2015-06-05,10.434427083333334
2015-06-06,9.496996527777778
2015-06-07,10.643402777777778
2015-06-08,5.266857638888889
2015-06-09,9.899253472222222
2015-06-10,11.279652777777777
2015-06-11,10.96673611111111
2015-06-12,9.845954861111112
2015-06-13,10.70671875
2015-06-14,11.612951388888888
2015-06-15,11.629670138888889
2015-06-16,11.115798611111112
2015-06-17,10.641458333333334
2015-06-18,11.934496527777776
2015-06-19,10.866163194444445
2015-06-20,9.092065972222223
2015-06-21,9.447673611111112
2015-06-22,10.308784722222223
2015-06-23,6.238628472222222
2015-06-24,10.056458333333333
2015-06-25,10.847065972222223
2015-06-26,9.526076388888889
2015-06-27,10.676788194444446
2015-06-28,10.644895833333333
2015-06-29,11.600399305555555
2015-06-30,9.948680555555555
2015-07-01,7.1174131944444445
2015-07-02,10.318697916666666
2015-07-03,8.442673611111111
2015-07-04,7.225711805555555
2015-07-05,9.93310763888889
2015-07-06,11.956996527777777
2015-07-07,11.35954861111111
2015-07-08,11.795607638888889
2015-07-09,11.952309027777778
2015-07-10,9.500503472222222
2015-07-11,11.390902777777777
2015-07-12,9.16392361111111
2015-07-13,11.686822916666666
2015-07-14,9.941302083333333
2015-07-15,9.409930555555556
2015-07-16,10.487777777777778
2015-07-17,11.4403125
2015-07-18,8.741996527777777
2015-07-19,11.455121527777777
2015-07-20,3.9978472222222226
2015-07-21,7.975190972222222
2015-07-22,11.413402777777778
2015-07-23,6.236111111111112
2015-07-24,8.729895833333334
2015-07-25,11.23234375
2015-07-26,8.060069444444444
2015-07-27,10.742170138888888
2015-07-28,9.525381944444446
2015-07-29,6.4617708333333335
2015-07-30,10.385798611111111
2015-07-31,10.16013888888889
2015-08-01,10.422881944444445
2015-08-02,9.150034722222221
2015-08-03,8.9253125
2015-08-04,9.055416666666666
2015-08-05,9.455798611111112
2015-08-06,8.899930555555555
2015-08-07,6.572951388888889
2015-08-08,10.291788194444445
2015-08-09,9.340434027777778
2015-08-10,4.962743055555555
2015-08-11,6.977777777777778
2015-08-12,11.691076388888888
2015-08-13,5.12296875
2015-08-14,9.521024305555555
2015-08-15,10.270885416666667
2015-08-16,11.285104166666665
2015-08-17,8.497899305555555
2015-08-18,8.913315972222223
2015-08-19,11.1775
2015-08-20,7.8552430555555555
2015-08-21,6.003940972222222
2015-08-22,9.026579861111111
2015-08-23,7.891319444444445
2015-08-24,6.946527777777778
2015-08-25,9.087864583333333
2015-08-26,8.797673611111112
2015-08-27,9.6009375
2015-08-28,3.613940972222222
2015-08-29,10.253055555555557
2015-08-30,6.741909722222222
2015-08-31,10.594184027777777
2015-09-01,5.894513888888889
2015-09-02,9.867083333333333
2015-09-03,8.334340277777779
2015-09-04,4.288697916666666
2015-09-05,6.450260416666667
2015-09-06,11.329427083333334
2015-09-07,8.326944444444445
2015-09-08,10.889079861111112
2015-09-09,10.741961805555555
2015-09-10,11.547378472222222
2015-09-11,4.95421875
2015-09-12,11.788732638888888
2015-09-13,6.321458333333333
2015-09-14,11.213368055555556
2015-09-15,4.2728472222222225
2015-09-16,8.485520833333334
2015-09-17,8.346614583333333
2015-09-18,11.451041666666667
2015-09-19,11.347586805555556
2015-09-20,11.607204861111112
2015-09-21,7.174930555555556
2015-09-22,11.854114583333333
2015-09-23,11.5209375
2015-09-24,8.248333333333333
2015-09-25,10.904704861111112
2015-09-26,10.152621527777777
2015-09-27,11.871249999999998
2015-09-28,4.125972222222223
2015-09-29,10.502881944444445
2015-09-30,10.959635416666666
2015-10-01,11.641753472222222
2015-10-02,11.135902777777778
2015-10-03,11.759322916666667
2015-10-04,10.276388888888889
2015-10-05,6.6429687500000005
2015-10-06,7.990312500000001
2015-10-07,8.440138888888889
2015-10-08,9.323246527777778
2015-10-09,10.148836805555556
2015-10-10,10.903472222222222
2015-10-11,11.190659722222222
2015-10-12,11.426527777777778
2015-10-13,10.607378472222223
2015-10-14,10.57263888888889
2015-10-15,8.56375
2015-10-16,11.532621527777778
2015-10-17,11.399149305555556
2015-10-18,10.755381944444444
2015-10-19,11.351093749999999
2015-10-20,11.34154513888889
2015-10-21,11.627916666666666
2015-10-22,10.934062500000001
2015-10-23,11.261024305555557
2015-10-24,9.934288194444445
2015-10-25,9.73486111111111
2015-10-26,9.910034722222223
2015-10-27,6.371579861111111
2015-10-28,9.394461805555556
2015-10-29,6.537690972222222
2015-10-30,10.312256944444444
2015-10-31,8.45140625
2015-11-01,8.2246875
2015-11-02,8.950520833333334
2015-11-03,11.43342013888889
2015-11-04,10.45732638888889
2015-11-05,10.44986111111111
2015-11-06,10.962065972222222
2015-11-07,10.83046875
2015-11-08,10.675833333333335
2015-11-09,10.178802083333334
2015-11-10,10.329305555555555
2015-11-11,11.098645833333334
2015-11-12,11.461041666666667
2015-11-13,11.568524305555556
2015-11-14,11.085017361111111
2015-11-15,11.091527777777777
2015-11-16,10.910763888888889
2015-11-17,11.064756944444445
2015-11-18,10.78421875
2015-11-19,10.57703125
2015-11-20,10.03625
2015-11-21,10.401944444444444
2015-11-22,10.728802083333335
2015-11-23,10.740260416666667
2015-11-24,9.286979166666667
2015-11-25,10.643211805555556
2015-11-26,11.342447916666666
2015-11-27,11.432569444444445
2015-11-28,11.436006944444443
2015-11-29,10.650034722222221
2015-11-30,10.221440972222222
2015-12-01,9.119704861111112
2015-12-02,6.396562500000001
2015-12-03,7.17111111111111
2015-12-04,7.842934027777777
2015-12-05,8.331579861111111
2015-12-06,6.687013888888889
2015-12-07,9.613854166666668
2015-12-08,10.18732638888889
2015-12-09,10.162864583333333
2015-12-10,9.884375
2015-12-11,8.193854166666666
2015-12-12,9.92375
2015-12-13,10.25810763888889
2015-12-14,10.463454861111112
2015-12-15,10.13546875
2015-12-16,10.700225694444443
2015-12-17,10.75376736111111
2015-12-18,10.164114583333333
2015-12-19,10.303732638888889
2015-12-20,10.099114583333334
2015-12-21,9.421475694444444
2015-12-22,9.920329861111112
2015-12-23,9.486336805555556
2015-12-24,8.74154513888889
2015-12-25,8.748732638888889
2015-12-26,9.990711805555556
2015-12-27,10.351440972222223
2015-12-28,10.821944444444446
2015-12-29,10.629722222222222
2015-12-30,10.384409722222221
2015-12-31,10.364930555555555
2016-01-01,10.231961805555555
2016-01-02,10.458055555555555
2016-01-03,9.93685763888889
2016-01-04,8.967378472222222
2016-01-05,9.279427083333333
2016-01-06,10.611649305555554
2016-01-07,10.622465277777778
2016-01-08,11.089756944444444
2016-01-09,10.884027777777776
2016-01-10,10.696666666666665
2016-01-11,10.785833333333334
2016-01-12,10.92986111111111
2016-01-13,10.93484375
2016-01-14,10.560833333333333
2016-01-15,10.905225694444445
2016-01-16,10.817048611111112
2016-01-17,9.346822916666667
2016-01-18,9.047586805555556
2016-01-19,9.041180555555554
2016-01-20,10.334375
2016-01-21,10.999913194444444
2016-01-22,11.359722222222222
2016-01-23,11.22484375
2016-01-24,10.679253472222223
2016-01-25,8.171475694444444
2016-01-26,9.631597222222222
2016-01-27,9.450381944444445
2016-01-28,9.736961805555556
2016-01-29,10.92329861111111
2016-01-30,10.97279513888889
2016-01-31,11.08831597222222
2016-02-01,10.968107638888888
2016-02-02,11.539184027777779
2016-02-03,11.33921875
2016-02-04,11.439861111111112
2016-02-05,11.681614583333333
2016-02-06,7.570399305555555
2016-02-07,8.883819444444445
2016-02-08,9.800034722222222
2016-02-09,10.72421875
2016-02-10,11.854340277777778
2016-02-11,11.029774305555556
2016-02-12,11.576857638888889
2016-02-13,9.250555555555556
2016-02-14,8.916649305555556
2016-02-15,11.279114583333333
2016-02-16,12.065121527777777
2016-02-17,11.991371527777778
2016-02-18,11.49375
2016-02-19,11.762708333333334
2016-02-20,9.835833333333333
2016-02-21,10.43640625
2016-02-22,9.443854166666666
2016-02-23,8.118107638888889
2016-02-24,10.577743055555556
2016-02-25,10.630729166666667
2016-02-26,11.36560763888889
2016-02-27,11.370017361111111
2016-02-28,11.388836805555556
2016-02-29,11.21892361111111
2016-03-01,10.661111111111111
2016-03-02,9.450034722222222
2016-03-03,10.957743055555556
2016-03-04,8.93748263888889
2016-03-05,8.43736111111111
2016-03-06,8.481805555555555
2016-03-07,10.456770833333334
2016-03-08,9.232673611111112
2016-03-09,10.524895833333334
2016-03-10,10.856614583333334
2016-03-11,10.408784722222222
2016-03-12,10.423072916666666
2016-03-13,7.815052083333334
2016-03-14,9.153211805555555
2016-03-15,9.731215277777778
2016-03-16,8.478020833333334
2016-03-17,8.074114583333333
2016-03-18,6.320260416666667
2016-03-19,9.254166666666668
2016-03-20,7.905954861111112
2016-03-21,10.872708333333334
2016-03-22,12.445538194444445
2016-03-23,11.64845486111111
2016-03-24,10.910868055555556
2016-03-25,10.050746527777777
2016-03-26,9.276840277777778
2016-03-27,12.218975694444445
2016-03-28,9.650590277777777
2016-03-29,9.818472222222223
2016-03-30,8.475034722222222
2016-03-31,9.190086805555556
2016-04-01,8.231857638888888
2016-04-02,10.929270833333334
2016-04-03,11.941128472222223
2016-04-04,12.225329861111112
2016-04-05,11.136770833333335
2016-04-06,8.067673611111111
2016-04-07,7.752274305555556
2016-04-08,11.559861111111111
2016-04-09,10.9659375
2016-04-10,10.735850694444444
2016-04-11,10.045868055555555
2016-04-12,10.616336805555557
2016-04-13,11.218663194444444
2016-04-14,10.159548611111111
2016-04-15,10.545694444444445
2016-04-16,10.585434027777778
2016-04-17,11.923437499999999
2016-04-18,8.35579861111111
2016-04-19,12.098055555555554
2016-04-20,13.635729166666666
2016-04-21,12.808506944444444
2016-04-22,11.803315972222222
2016-04-23,12.917430555555555
2016-04-24,12.503090277777778
2016-04-25,9.92421875
2016-04-26,11.458506944444444
2016-04-27,11.901597222222222
2016-04-28,10.508350694444443
2016-04-29,11.074583333333335
2016-04-30,12.071458333333334
2016-05-01,13.290503472222222
2016-05-02,10.45890625
2016-05-03,10.735069444444443
2016-05-04,8.916944444444445
2016-05-05,12.506076388888888
2016-05-06,11.616753472222221
2016-05-07,5.730277777777778
2016-05-08,11.36
2016-05-09,11.685451388888888
2016-05-10,12.120850694444444
2016-05-11,9.950225694444445
2016-05-12,10.790138888888889
2016-05-13,10.313350694444443
2016-05-14,10.455434027777777
2016-05-15,11.873628472222222
2016-05-16,9.252517361111112
2016-05-17,11.372118055555555
2016-05-18,5.269513888888889
2016-05-19,11.667447916666667
2016-05-20,11.440624999999999
2016-05-21,10.856128472222222
2016-05-22,9.032135416666668
2016-05-23,9.179583333333333
2016-05-24,10.935815972222223
2016-05-25,11.376631944444446
2016-05-26,12.35956597222222
2016-05-27,4.095295138888889
2016-05-28,8.676562500000001
2016-05-29,5.966197916666666
2016-05-30,7.967135416666667
2016-05-31,9.88328125
2016-06-01,11.126753472222221
2016-06-02,12.086996527777778
2016-06-03,10.570625
2016-06-04,9.565590277777778
2016-06-05,10.91546875
2016-06-06,8.75998263888889
2016-06-07,10.115572916666666
2016-06-08,8.826909722222222
2016-06-09,10.718055555555557
2016-06-10,10.990694444444445
2016-06-11,4.083420138888889
2016-06-12,10.01376736111111
2016-06-13,10.328888888888889
2016-06-14,9.678524305555555
2016-06-15,5.786302083333333
2016-06-16,7.3953993055555545
2016-06-17,11.191753472222222
2016-06-18,11.63921875
2016-06-19,10.501684027777777
2016-06-20,9.334878472222222
2016-06-21,10.221909722222222
2016-06-22,7.915937499999999
2016-06-23,11.35529513888889
2016-06-24,7.373645833333334
2016-06-25,10.52390625
2016-06-26,6.564097222222222
2016-06-27,6.8716840277777775
2016-06-28,6.122361111111111
2016-06-29,11.224826388888888
2016-06-30,11.79015625
2016-07-01,11.630746527777779
2016-07-02,11.4690625
2016-07-03,9.366319444444445
2016-07-04,11.765659722222223
2016-07-05,7.855208333333334
2016-07-06,8.422083333333333
2016-07-07,10.170190972222223
2016-07-08,10.91748263888889
2016-07-09,6.111284722222222
2016-07-10,10.072934027777778
2016-07-11,8.224305555555555
2016-07-12,7.3346527777777775
2016-07-13,9.120434027777778
2016-07-14,7.776302083333333
2016-07-15,8.81279513888889
2016-07-16,9.083975694444446
2016-07-17,6.907309027777778
2016-07-18,6.373854166666667
2016-07-19,10.433819444444444
2016-07-20,10.191510416666667
2016-07-21,8.652604166666666
2016-07-22,9.402378472222223
2016-07-23,6.7754513888888885
2016-07-24,3.979618055555555
2016-07-25,7.6965972222222225
2016-07-26,6.348680555555556
2016-07-27,8.431788194444445
2016-07-28,10.979895833333332
2016-07-29,4.133888888888889
2016-07-30,11.796649305555555
2016-07-31,11.925399305555556
2016-08-01,4.852534722222222
2016-08-02,9.6959375
2016-08-03,4.268211805555556
2016-08-04,9.51796875
2016-08-05,9.476684027777777
2016-08-06,5.5893402777777785
2016-08-07,9.486875
2016-08-08,5.735503472222223
2016-08-09,8.705729166666666
2016-08-10,8.99640625
2016-08-11,11.432274305555557
2016-08-12,10.965104166666668
2016-08-13,5.059253472222222
2016-08-14,11.332065972222223
2016-08-15,9.1825
2016-08-16,10.598420138888889
2016-08-17,10.156354166666667
2016-08-18,9.983506944444445
2016-08-19,6.872430555555556
2016-08-20,11.040381944444446
2016-08-21,10.709340277777777
2016-08-22,11.808802083333333
2016-08-23,9.084045138888888
2016-08-24,6.236666666666667
2016-08-25,10.725868055555557
2016-08-26,6.82703125
2016-08-27,9.29861111111111
2016-08-28,7.942569444444445
2016-08-29,11.270416666666668
2016-08-30,10.74420138888889
2016-08-31,5.047951388888889
2016-09-01,5.668975694444445
2016-09-02,11.286892361111112
2016-09-03,11.526649305555557
2016-09-04,11.261145833333332
2016-09-05,10.896093749999999
2016-09-06,4.5227256944444445
2016-09-07,9.478576388888888
2016-09-08,9.684930555555555
2016-09-09,10.189600694444445
2016-09-10,9.47625
2016-09-11,9.171840277777777
2016-09-12,9.101041666666667
2016-09-13,5.614184027777778
2016-09-14,11.183437499999998
2016-09-15,12.191822916666666
2016-09-16,11.156336805555556
2016-09-17,8.657881944444444
2016-09-18,11.76482638888889
2016-09-19,8.233645833333332
2016-09-20,9.84357638888889
2016-09-21,9.593802083333333
2016-09-22,10.131909722222222
2016-09-23,7.148489583333333
2016-09-24,11.124392361111111
2016-09-25,10.369375
2016-09-26,10.159288194444445
2016-09-27,10.563420138888889
2016-09-28,11.51453125
2016-09-29,9.369409722222223
2016-09-30,8.523333333333333
2016-10-01,11.758489583333334
2016-10-02,10.342309027777778
2016-10-03,10.779982638888889
2016-10-04,10.99390625
2016-10-05,10.91890625
2016-10-06,9.530416666666666
2016-10-07,10.640034722222222
2016-10-08,10.909895833333332
2016-10-09,9.068958333333333
2016-10-10,10.59015625
2016-10-11,9.849565972222223
2016-10-12,10.574635416666666
2016-10-13,10.841909722222221
2016-10-14,9.518229166666666
2016-10-15,10.757725694444444
2016-10-16,10.998090277777777
2016-10-17,10.23763888888889
2016-10-18,11.125017361111112
2016-10-19,7.3059375
2016-10-20,8.653802083333334
2016-10-21,10.629340277777777
2016-10-22,11.221927083333334
2016-10-23,11.627118055555556
2016-10-24,11.639861111111111
2016-10-25,11.402083333333332
2016-10-26,9.671111111111111
2016-10-27,11.49232638888889
2016-10-28,11.068020833333334
2016-10-29,9.912204861111112
2016-10-30,7.268663194444444
2016-10-31,10.969722222222222
2016-11-01,9.625694444444443
2016-11-02,10.940434027777778
2016-11-03,10.624722222222221
2016-11-04,10.640034722222223
2016-11-05,10.817447916666666
2016-11-06,10.908906250000001
2016-11-07,10.737413194444445
2016-11-08,11.136059027777778
2016-11-09,10.549427083333333
2016-11-10,11.377951388888889
2016-11-11,11.220503472222221
2016-11-12,10.433750000000002
2016-11-13,11.012222222222222
2016-11-14,10.686770833333334
2016-11-15,10.283333333333333
2016-11-16,10.048055555555555
2016-11-17,9.991753472222223
2016-11-18,10.339166666666666
2016-11-19,9.644270833333332
2016-11-20,10.018854166666667
2016-11-21,8.900850694444445
2016-11-22,10.090607638888889
2016-11-23,10.206128472222224
2016-11-24,10.917760416666667
2016-11-25,10.500225694444444
2016-11-26,10.754149305555556
2016-11-27,10.751354166666665
2016-11-28,10.821493055555555
2016-11-29,10.404913194444445
2016-11-30,10.632239583333332
2016-12-01,11.05626736111111
2016-12-02,9.951302083333333
2016-12-03,9.537239583333333
2016-12-04,8.116006944444445
2016-12-05,9.622309027777778
2016-12-06,10.308124999999999
2016-12-07,9.818680555555556
2016-12-08,9.595069444444444
2016-12-09,8.816215277777777
2016-12-10,10.540954861111112
2016-12-11,10.277083333333334
2016-12-12,10.223090277777779
2016-12-13,9.01642361111111
2016-12-14,9.948628472222223
2016-12-15,10.441614583333333
2016-12-16,9.516458333333333
2016-12-17,10.206927083333333
2016-12-18,10.306232638888888
2016-12-19,10.882864583333332
2016-12-20,10.31857638888889
2016-12-21,10.267013888888888
2016-12-22,10.176562500000001
2016-12-23,10.481302083333333
2016-12-24,8.655381944444445
2016-12-25,6.737881944444445
2016-12-26,6.979340277777777
2016-12-27,8.560746527777779
2016-12-28,9.101770833333333
2016-12-29,10.24123263888889
2016-12-30,10.504479166666666
2016-12-31,10.269305555555556
2017-01-01,9.835190972222222
2017-01-02,10.45421875
2017-01-03,9.906979166666668
2017-01-04,10.416527777777778
2017-01-05,9.873559027777778
2017-01-06,10.349027777777778
2017-01-07,9.559010416666666
2017-01-08,9.785277777777777
2017-01-09,10.273802083333333
2017-01-10,9.882777777777777
2017-01-11,10.261961805555556
2017-01-12,10.233263888888889
2017-01-13,10.45345486111111
2017-01-14,9.369270833333333
2017-01-15,10.744600694444443
2017-01-16,10.707395833333335
2017-01-17,10.167309027777778
2017-01-18,10.829895833333333
2017-01-19,10.958402777777778
2017-01-20,9.152725694444444
2017-01-21,9.05296875
2017-01-22,10.289774305555556
2017-01-23,8.639097222222222
2017-01-24,10.511336805555556
2017-01-25,10.79921875
2017-01-26,10.97234375
2017-01-27,9.8378125
2017-01-28,9.322673611111112
2017-01-29,10.434930555555555
2017-01-30,11.179739583333335
2017-01-31,11.23548611111111
2017-02-01,9.381736111111111
2017-02-02,10.49232638888889
2017-02-03,9.877118055555554
2017-02-04,10.317395833333332
2017-02-05,11.434583333333334
2017-02-06,11.287395833333333
2017-02-07,11.540138888888889
2017-02-08,11.174826388888889
2017-02-09,11.222447916666667
2017-02-10,11.43171875
2017-02-11,11.93720486111111
2017-02-12,11.783524305555554
2017-02-13,11.489184027777776
2017-02-14,10.45111111111111
2017-02-15,10.411875
2017-02-16,9.964149305555555
2017-02-17,7.78125
2017-02-18,9.333333333333334
2017-02-19,11.049826388888889
2017-02-20,11.869913194444445
2017-02-21,11.599652777777777
2017-02-22,11.103229166666667
2017-02-23,12.029565972222223
2017-02-24,11.536510416666665
2017-02-25,11.809565972222222
2017-02-26,12.30015625
2017-02-27,11.61732638888889
2017-02-28,12.790711805555555
2017-03-01,12.311840277777778
2017-03-02,12.368576388888888
2017-03-03,12.365677083333333
2017-03-04,12.5021875
2017-03-05,12.753854166666665
2017-03-06,12.817413194444443
2017-03-07,11.081597222222223
2017-03-08,11.607743055555558
2017-03-09,11.707309027777777
2017-03-10,11.845555555555556
2017-03-11,11.08092013888889
2017-03-12,9.200607638888888
2017-03-13,11.974131944444444
2017-03-14,12.449722222222222
2017-03-15,10.576996527777778
2017-03-16,11.451215277777777
2017-03-17,11.976024305555555
2017-03-18,11.629184027777777
2017-03-19,11.294184027777776
2017-03-20,8.319097222222222
2017-03-21,9.661979166666667
2017-03-22,10.369444444444445
2017-03-23,11.249010416666666
2017-03-24,11.293524305555556
2017-03-25,12.345190972222222
2017-03-26,12.950694444444444
2017-03-27,12.810729166666667
2017-03-28,9.9575
2017-03-29,11.93951388888889
2017-03-30,12.533819444444445
2017-03-31,12.299444444444445
2017-04-01,11.542256944444444
2017-04-02,6.56564236111111
2017-04-03,8.860243055555555
2017-04-04,10.904635416666666
2017-04-05,11.149930555555557
2017-04-06,9.360364583333334
2017-04-07,11.225503472222222
2017-04-08,11.757690972222221
2017-04-09,10.311527777777778
2017-04-10,11.093229166666667
2017-04-11,6.535486111111111
2017-04-12,7.767239583333333
2017-04-13,4.174357638888889
2017-04-14,12.383854166666666
2017-04-15,4.978559027777778
2017-04-16,9.348940972222222
2017-04-17,11.113489583333333
2017-04-18,10.514809027777778
2017-04-19,11.385902777777778
2017-04-20,12.08736111111111
2017-04-21,12.118871527777777
2017-04-22,10.58029513888889
2017-04-23,9.364583333333334
2017-04-24,11.86939236111111
2017-04-25,9.682170138888889
2017-04-26,11.57560763888889
2017-04-27,10.271822916666666
2017-04-28,10.230815972222222
2017-04-29,12.306458333333333
2017-04-30,11.384079861111111
2017-05-01,12.171059027777778
2017-05-02,12.144322916666667
2017-05-03,10.918229166666665
2017-05-04,9.784427083333334
2017-05-05,11.837256944444443
2017-05-06,9.051388888888889
2017-05-07,11.218958333333333
2017-05-08,10.966319444444444
2017-05-09,4.568333333333333
2017-05-10,7.8460069444444445
2017-05-11,10.273645833333333
2017-05-12,11.585815972222221
2017-05-13,12.419270833333334
2017-05-14,10.86090277777778
2017-05-15,8.415434027777778
2017-05-16,10.665711805555555
2017-05-17,11.448784722222221
2017-05-18,9.169027777777778
2017-05-19,11.201631944444445
2017-05-20,11.498680555555557
2017-05-21,6.244618055555556
2017-05-22,11.06375
2017-05-23,10.215190972222222
2017-05-24,8.276979166666667
2017-05-25,12.22777777777778
2017-05-26,7.322725694444444
2017-05-27,11.21704861111111
2017-05-28,11.800434027777778
2017-05-29,11.465434027777777
2017-05-30,11.654375
2017-05-31,10.31109375
2017-06-01,8.308524305555556
2017-06-02,11.656909722222222
2017-06-03,10.82048611111111
2017-06-04,8.490034722222221
2017-06-05,11.31609375
2017-06-06,11.685208333333334
2017-06-07,10.081093749999999
2017-06-08,9.906527777777777
2017-06-09,11.8025
2017-06-10,11.587100694444445
2017-06-11,5.48078125
2017-06-12,10.549357638888889
2017-06-13,4.8096875
2017-06-14,7.4273437499999995
2017-06-15,11.267934027777779
2017-06-16,5.099253472222222
2017-06-17,9.785260416666667
2017-06-18,9.543524305555556
2017-06-19,10.17375
2017-06-20,9.594513888888889
2017-06-21,4.84078125
2017-06-22,9.235868055555555
2017-06-23,11.283819444444445
2017-06-24,11.294392361111113
2017-06-25,9.977795138888888
2017-06-26,11.593281249999999
2017-06-27,10.290815972222221
2017-06-28,7.222378472222222
2017-06-29,10.466059027777778
2017-06-30,11.727604166666666
2017-07-01,7.199791666666666
2017-07-02,9.4153125
2017-07-03,10.519097222222223
2017-07-04,10.699947916666666
2017-07-05,4.933541666666667
2017-07-06,8.8765625
2017-07-07,10.79144097222222
2017-07-08,8.274218750000001
2017-07-09,5.759687499999999
2017-07-10,8.679565972222223
2017-07-11,7.741059027777777
2017-07-12,10.321440972222222
2017-07-13,10.236892361111112
2017-07-14,5.9190625
2017-07-15,8.128524305555556
2017-07-16,12.21578125
2017-07-17,9.512517361111112
2017-07-18,8.066822916666668
2017-07-19,11.25779513888889
2017-07-20,11.01451388888889
2017-07-21,2.7233680555555555
2017-07-22,10.111354166666667
2017-07-23,12.119652777777778
2017-07-24,4.893993055555556
2017-07-25,6.700538194444444
2017-07-26,9.25951388888889
2017-07-27,10.549670138888889
2017-07-28,4.161006944444445
2017-07-29,10.59217013888889
2017-07-30,11.708090277777778
2017-07-31,5.514722222222222
2017-08-01,5.492760416666666
